date_time,heart_zone_id,total_minutes
2023-03-01T18:20,FAT_BURN,1
2023-03-01T18:21,FAT_BURN,1
2023-03-01T18:27,FAT_BURN,1
2023-03-01T18:28,FAT_BURN,1
2023-03-01T18:30,FAT_BURN,1
2023-03-01T18:33,FAT_BURN,1
2023-03-01T18:34,FAT_BURN,1
2023-03-01T18:35,FAT_BURN,1
2023-03-01T18:36,FAT_BURN,1
2023-03-01T18:37,FAT_BURN,1
2023-03-01T18:38,FAT_BURN,1
2023-03-01T18:40,FAT_BURN,1
2023-03-01T18:41,CARDIO,2
2023-03-01T18:42,FAT_BURN,1
2023-03-01T18:43,FAT_BURN,1
2023-03-01T18:44,FAT_BURN,1
2023-03-01T18:45,FAT_BURN,1
2023-03-01T18:46,FAT_BURN,1
2023-03-01T18:47,FAT_BURN,1
2023-03-01T18:48,FAT_BURN,1
2023-03-01T18:49,CARDIO,2
2023-03-01T18:50,CARDIO,2
2023-03-01T18:51,FAT_BURN,1
2023-03-01T18:52,CARDIO,2
2023-03-01T18:56,FAT_BURN,1
2023-03-01T18:57,CARDIO,2
2023-03-01T18:58,CARDIO,2
2023-03-01T18:59,FAT_BURN,1
2023-03-01T19:00,FAT_BURN,1
2023-03-03T18:36,FAT_BURN,1
2023-03-03T18:37,FAT_BURN,1
2023-03-03T18:52,FAT_BURN,1
2023-03-03T18:53,FAT_BURN,1
2023-03-03T18:54,FAT_BURN,1
2023-03-03T18:55,FAT_BURN,1
2023-03-03T18:56,FAT_BURN,1
2023-03-03T18:57,FAT_BURN,1
2023-03-03T18:58,FAT_BURN,1
2023-03-03T18:59,FAT_BURN,1
2023-03-03T19:00,FAT_BURN,1
2023-03-03T19:01,CARDIO,2
2023-03-03T19:02,CARDIO,2
2023-03-03T19:03,FAT_BURN,1
2023-03-03T19:05,FAT_BURN,1
2023-03-03T19:06,CARDIO,2
2023-03-03T19:07,FAT_BURN,1
2023-03-03T19:08,FAT_BURN,1
2023-03-03T19:09,FAT_BURN,1
2023-03-03T19:10,FAT_BURN,1
2023-03-03T19:11,FAT_BURN,1
2023-03-03T19:12,CARDIO,2
2023-03-03T19:13,CARDIO,2
2023-03-03T19:14,FAT_BURN,1
2023-03-03T19:15,FAT_BURN,1
2023-03-03T19:17,FAT_BURN,1
2023-03-03T19:18,FAT_BURN,1
2023-03-03T19:19,FAT_BURN,1
2023-03-05T17:33,FAT_BURN,1
2023-03-05T17:53,FAT_BURN,1
2023-03-05T17:54,FAT_BURN,1
2023-03-05T17:55,FAT_BURN,1
2023-03-05T17:56,FAT_BURN,1
2023-03-05T17:57,FAT_BURN,1
2023-03-05T17:58,FAT_BURN,1
2023-03-05T17:59,FAT_BURN,1
2023-03-05T18:00,FAT_BURN,1
2023-03-05T18:01,FAT_BURN,1
2023-03-05T18:02,FAT_BURN,1
2023-03-05T18:03,FAT_BURN,1
2023-03-05T18:04,CARDIO,2
2023-03-05T18:05,CARDIO,2
2023-03-05T18:06,FAT_BURN,1
2023-03-05T18:07,FAT_BURN,1
2023-03-05T18:08,FAT_BURN,1
2023-03-05T18:09,FAT_BURN,1
2023-03-05T18:10,FAT_BURN,1
2023-03-05T18:11,FAT_BURN,1
2023-03-05T18:12,CARDIO,2
2023-03-05T18:13,CARDIO,2
2023-03-05T18:14,CARDIO,2
2023-03-05T18:15,FAT_BURN,1
2023-03-05T18:16,FAT_BURN,1
2023-03-05T18:17,FAT_BURN,1
2023-03-05T18:18,FAT_BURN,1
2023-03-05T18:19,FAT_BURN,1
2023-03-05T18:20,FAT_BURN,1
2023-03-05T18:21,FAT_BURN,1
2023-03-05T18:22,FAT_BURN,1
2023-03-05T18:23,FAT_BURN,1
2023-03-05T18:24,FAT_BURN,1
2023-03-05T18:25,FAT_BURN,1
2023-03-05T18:26,FAT_BURN,1
2023-03-05T18:27,FAT_BURN,1
2023-03-05T18:28,FAT_BURN,1
2023-03-05T18:29,FAT_BURN,1
2023-03-05T18:30,FAT_BURN,1
2023-03-05T18:31,FAT_BURN,1
2023-03-05T18:32,FAT_BURN,1
2023-03-05T18:33,FAT_BURN,1
2023-03-05T18:34,FAT_BURN,1
2023-03-05T18:35,FAT_BURN,1
2023-03-05T18:36,FAT_BURN,1
2023-03-05T18:37,FAT_BURN,1
2023-03-05T18:38,CARDIO,2
2023-03-05T18:39,FAT_BURN,1
2023-03-05T18:40,FAT_BURN,1
2023-03-05T18:41,FAT_BURN,1
2023-03-05T18:42,FAT_BURN,1
2023-03-05T18:43,FAT_BURN,1
2023-03-05T18:44,FAT_BURN,1
2023-03-06T18:28,FAT_BURN,1
2023-03-06T18:29,FAT_BURN,1
2023-03-06T18:30,FAT_BURN,1
2023-03-06T18:31,FAT_BURN,1
2023-03-06T18:32,FAT_BURN,1
2023-03-06T18:33,FAT_BURN,1
2023-03-06T18:34,FAT_BURN,1
2023-03-06T18:35,FAT_BURN,1
2023-03-06T18:36,CARDIO,2
2023-03-06T18:37,FAT_BURN,1
2023-03-06T18:38,FAT_BURN,1
2023-03-06T18:39,CARDIO,2
2023-03-06T18:40,FAT_BURN,1
2023-03-06T18:41,FAT_BURN,1
2023-03-06T18:42,CARDIO,2
2023-03-06T18:43,CARDIO,2
2023-03-06T18:44,FAT_BURN,1
2023-03-06T18:45,FAT_BURN,1
2023-03-06T18:46,FAT_BURN,1
2023-03-06T18:47,FAT_BURN,1
2023-03-06T18:51,FAT_BURN,1
2023-03-06T18:52,FAT_BURN,1
2023-03-06T18:53,FAT_BURN,1
2023-03-06T18:54,FAT_BURN,1
2023-03-06T18:55,FAT_BURN,1
2023-03-06T18:56,FAT_BURN,1
2023-03-06T18:57,FAT_BURN,1
2023-03-06T18:58,FAT_BURN,1
2023-03-06T19:00,FAT_BURN,1
2023-03-06T19:01,FAT_BURN,1
2023-03-06T19:02,FAT_BURN,1
2023-03-06T19:03,FAT_BURN,1
2023-03-06T19:04,FAT_BURN,1
2023-03-06T19:05,FAT_BURN,1
2023-03-06T19:38,FAT_BURN,1
2023-03-06T19:39,FAT_BURN,1
2023-03-06T19:40,CARDIO,2
2023-03-06T19:41,CARDIO,2
2023-03-06T19:42,CARDIO,2
2023-03-06T19:43,CARDIO,2
2023-03-06T19:44,CARDIO,2
2023-03-06T19:45,CARDIO,2
2023-03-06T19:46,FAT_BURN,1
2023-03-06T19:47,FAT_BURN,1
2023-03-06T19:48,FAT_BURN,1
2023-03-06T19:51,FAT_BURN,1
2023-03-06T19:52,FAT_BURN,1
2023-03-06T19:53,FAT_BURN,1
2023-03-06T19:54,FAT_BURN,1
2023-03-06T19:55,FAT_BURN,1
2023-03-06T19:56,FAT_BURN,1
2023-03-06T20:02,FAT_BURN,1
2023-03-06T20:26,FAT_BURN,1
2023-03-06T20:27,FAT_BURN,1
2023-03-06T20:28,FAT_BURN,1
2023-03-06T20:29,FAT_BURN,1
2023-03-06T20:30,FAT_BURN,1
2023-03-06T20:31,FAT_BURN,1
2023-03-06T20:32,FAT_BURN,1
2023-03-06T20:33,FAT_BURN,1
2023-03-06T20:34,FAT_BURN,1
2023-03-06T20:35,FAT_BURN,1
2023-03-06T20:36,FAT_BURN,1
2023-03-06T20:37,FAT_BURN,1
2023-03-17T14:05,FAT_BURN,1
2023-03-17T14:31,FAT_BURN,1
2023-03-17T14:32,FAT_BURN,1
2023-03-17T14:43,FAT_BURN,1
2023-03-17T19:13,FAT_BURN,1
2023-03-17T19:28,FAT_BURN,1
2023-03-17T19:29,FAT_BURN,1
2023-03-17T19:32,FAT_BURN,1
2023-03-17T19:33,FAT_BURN,1
2023-03-17T19:34,FAT_BURN,1
2023-03-17T19:35,FAT_BURN,1
2023-03-17T19:36,FAT_BURN,1
2023-03-17T19:37,FAT_BURN,1
2023-03-17T19:38,FAT_BURN,1
2023-03-17T19:39,FAT_BURN,1
2023-03-17T19:40,FAT_BURN,1
2023-03-17T19:41,FAT_BURN,1
2023-03-17T19:42,FAT_BURN,1
2023-03-17T20:25,FAT_BURN,1
2023-03-17T20:29,FAT_BURN,1
2023-03-17T20:30,FAT_BURN,1
2023-03-17T20:35,FAT_BURN,1
2023-03-17T20:36,FAT_BURN,1
2023-03-17T20:37,FAT_BURN,1
2023-03-17T20:47,FAT_BURN,1
2023-03-17T20:48,FAT_BURN,1
2023-03-17T20:49,CARDIO,2
2023-03-17T20:50,FAT_BURN,1
2023-03-17T20:51,FAT_BURN,1
2023-03-17T20:52,FAT_BURN,1
2023-03-17T20:53,CARDIO,2
2023-03-17T20:54,CARDIO,2
2023-03-17T20:55,CARDIO,2
2023-03-17T20:56,FAT_BURN,1
2023-03-17T20:57,FAT_BURN,1
2023-03-17T20:58,FAT_BURN,1
2023-03-17T20:59,FAT_BURN,1
